x,y,z,SaliencyScore,NormalizedScore,Labels,EEGScore,NormalizedEEG,NormalizedCombinedScore
0.4356,-0.0279,0.3273,0.0,0.0,[],0.0,0.0,0.0
0.6653,-0.1144,0.269,0.0,0.0,[],0.0,0.0,0.0
-0.7462,0.2279,0.0768,0.0,0.0,[],0.0,0.0,0.0
-0.6662,-0.0279,-0.0663,0.3800400534045394,0.022491130759080605,['Rejection'],-1.0,-0.02564102564102564,-0.0007208076388137123
0.2127,-0.0379,0.0655,0.0,0.0,[],0.0,0.0,0.0
-0.2273,-0.0279,-0.1965,0.25200267022696926,0.014913757002552128,['Rejection'],-1.0,-0.02564102564102564,-0.0004779639621503186
-0.3008,-0.0379,-0.098,0.0,0.0,[],0.0,0.0,0.0
0.6653,-0.1721,0.7156,0.0,0.0,[],0.0,0.0,0.0
-0.5919,-0.0379,-0.4504,0.0,0.0,[],0.0,0.0,0.0
0.349,-0.0379,0.4803,0.0,0.0,[],0.0,0.0,0.0
0.0125,0.1967,0.1686,0.0,0.0,[],0.0,0.0,0.0
0.0205,0.1178,-0.4152,1.265086782376502,0.07486903548486501,"['Rejection', 'Rejection', 'Rejection', 'Rejection']",-4.0,-0.10256410256410256,-0.009597769585918611
0.4103,0.0876,0.5508,0.0,0.0,[],0.0,0.0,0.0
0.2074,0.144,0.7216,0.0,0.0,[],0.0,0.0,0.0
-0.6629,-0.0279,-0.3681,0.0,0.0,[],0.0,0.0,0.0
-0.0119,-0.0379,0.5764,0.0,0.0,[],0.0,0.0,0.0
-0.6701,0.2008,-0.5667,0.0,0.0,[],0.0,0.0,0.0
-0.7413,-0.2279,-0.0228,0.0,0.0,[],0.0,0.0,0.0
0.4583,-0.0279,0.4542,0.0,0.0,[],0.0,0.0,0.0
0.5336,-0.0304,-0.0159,0.0,0.0,[],0.0,0.0,0.0
-0.5106,0.156,0.1685,0.0,0.0,[],0.0,0.0,0.0
0.2713,-0.0279,0.2041,0.0,0.0,[],0.0,0.0,0.0
-0.1238,0.0985,0.1687,0.0,0.0,[],0.0,0.0,0.0
