x,y,z,SaliencyScore,NormalizedScore,Labels,EEGScore,NormalizedEEG,NormalizedCombinedScore
0.2836,0.0891,-0.487,0.0,0.0,[],0.0,0.0,0.0
-0.0891,-0.0131,-0.184,0.0,0.0,[],0.0,0.0,0.0
-0.3965,-0.1778,-0.0418,0.0,0.0,[],0.0,0.0,0.0
-0.6084,-0.0507,0.4265,0.0,0.0,[],0.0,0.0,0.0
-0.2924,-0.1085,0.0809,0.0,0.0,[],0.0,0.0,0.0
-0.3964,0.0222,0.327,0.0,0.0,[],0.0,0.0,0.0
0.0495,0.2222,-0.1903,0.0,0.0,[],0.0,0.0,0.0
-0.4297,0.0277,-0.4486,0.0,0.0,[],0.0,0.0,0.0
-0.5549,-0.1778,0.0827,0.0,0.0,[],0.0,0.0,0.0
-0.1949,0.1332,-0.5699,0.0,0.0,[],0.0,0.0,0.0
0.6894,-0.1778,0.1109,0.0,0.0,[],0.0,0.0,0.0
-0.3659,0.2052,-0.4851,0.0,0.0,[],0.0,0.0,0.0
0.2847,-0.124,0.0285,0.0,0.0,[],0.0,0.0,0.0
0.1444,-0.0379,-0.159,0.0,0.0,[],0.0,0.0,0.0
-0.1406,-0.0373,-0.1619,0.0,0.0,[],0.0,0.0,0.0
-0.1177,-0.1143,-0.1731,1.0190981432360742,0.04821000589763215,"['Rejection', 'Rejection', 'Rejection', 'Rejection']",-4.0,-0.05333333333333334,-0.0025712003145403816
-0.6915,-0.0998,0.1379,0.0,0.0,[],0.0,0.0,0.0
-0.629,-0.0078,-0.2354,0.0,0.0,[],0.0,0.0,0.0
0.4511,-0.1699,-0.4305,0.0,0.0,[],0.0,0.0,0.0
-0.5115,0.1244,-0.3725,0.0,0.0,[],0.0,0.0,0.0
-0.1202,-0.0644,-0.5871,0.0,0.0,[],0.0,0.0,0.0
-0.6416,-0.1591,0.3571,0.0,0.0,[],0.0,0.0,0.0
-0.0276,0.2191,-0.1965,0.25238726790450927,0.011939568092555178,['Rejection'],-1.0,-0.013333333333333334,-0.00015919424123406905
-0.2742,-0.1498,0.1978,0.0,0.0,[],0.0,0.0,0.0
0.1409,0.2222,-0.2237,0.0,0.0,[],0.0,0.0,0.0
-0.4391,-0.1778,0.0735,0.0,0.0,[],0.0,0.0,0.0
0.4824,0.1922,-0.3217,0.0,0.0,[],0.0,0.0,0.0
-0.3308,-0.1778,-0.3385,0.0,0.0,[],0.0,0.0,0.0
-0.2175,-0.1655,0.2911,0.46763925729442973,0.02212239468962142,['Rejection'],-1.0,-0.013333333333333334,-0.00029496526252828563
-0.3389,0.1252,-0.332,0.0,0.0,[],0.0,0.0,0.0
0.6262,-0.1778,-0.0057,0.0,0.0,[],0.0,0.0,0.0
-0.2556,-0.1519,-0.549,0.0,0.0,[],0.0,0.0,0.0
0.3934,0.2222,-0.2677,0.0,0.0,[],0.0,0.0,0.0
0.3433,-0.008,-0.5065,0.0,0.0,[],0.0,0.0,0.0
0.2845,-0.1336,-0.0546,0.0,0.0,[],0.0,0.0,0.0
0.5061,-0.1246,0.2438,0.0,0.0,[],0.0,0.0,0.0
-0.1704,0.0222,-0.5328,0.0,0.0,[],0.0,0.0,0.0
-0.0517,0.2222,-0.1659,0.0,0.0,[],0.0,0.0,0.0
0.2915,-0.1251,0.1149,0.0,0.0,[],0.0,0.0,0.0
0.4512,-0.1778,0.0054,0.0,0.0,[],0.0,0.0,0.0
0.3618,0.2222,-0.4336,0.0,0.0,[],0.0,0.0,0.0
0.2822,0.2037,-0.5371,0.0,0.0,[],0.0,0.0,0.0
-0.6917,-0.1491,0.1348,0.0,0.0,[],0.0,0.0,0.0
0.2864,-0.0117,0.1507,0.0,0.0,[],0.0,0.0,0.0
-0.0898,-0.1778,-0.1924,0.0,0.0,[],0.0,0.0,0.0
-0.6351,-0.1472,-0.1823,0.0,0.0,[],0.0,0.0,0.0
