x,y,z,SaliencyScore,NormalizedScore,Labels,EEGScore,NormalizedEEG,NormalizedCombinedScore
0.5472,-0.1922,0.4189,0.0,0.0,[],0.0,0.0,0.0
-0.1735,0.195,0.4242,0.0,0.0,[],0.0,0.0,0.0
-0.2242,0.195,0.4315,0.0,0.0,[],0.0,0.0,0.0
-0.1986,0.195,0.5628,0.0,0.0,[],0.0,0.0,0.0
0.5435,-0.205,0.5316,0.0,0.0,[],0.0,0.0,0.0
0.2081,-0.205,0.6782,0.0,0.0,[],0.0,0.0,0.0
0.4707,0.195,0.3058,0.0,0.0,[],0.0,0.0,0.0
-0.0551,0.005,0.6505,0.5253283302063789,0.018599089973097744,"['Rejection', 'Rejection']",-2.0,-0.019230769230769232,-0.00035767480717495664
-0.2379,-0.005,0.4281,0.0,0.0,[],0.0,0.0,0.0
-0.1839,0.005,0.0474,0.0,0.0,[],0.0,0.0,0.0
-0.1678,0.005,0.0867,0.0,0.0,[],0.0,0.0,0.0
-0.1004,0.005,-0.1392,0.0,0.0,[],0.0,0.0,0.0
0.4648,-0.005,0.2652,0.0,0.0,[],0.0,0.0,0.0
-0.5774,0.005,0.6038,0.0,0.0,[],0.0,0.0,0.0
-0.2721,-0.0259,0.6831,0.0,0.0,[],0.0,0.0,0.0
0.3991,-0.205,0.328,0.0,0.0,[],0.0,0.0,0.0
-0.2203,-0.005,0.6399,0.0,0.0,[],0.0,0.0,0.0
-0.2229,-0.005,0.588,0.0,0.0,[],0.0,0.0,0.0
0.5472,-0.0306,0.4313,0.0,0.0,[],0.0,0.0,0.0
0.2827,0.005,-0.5266,0.0,0.0,[],0.0,0.0,0.0
0.2264,-0.1044,-0.3309,0.523921200750469,0.018549270982098374,"['Rejection', 'Rejection']",-2.0,-0.019230769230769232,-0.000356716749655738
-0.2151,-0.205,-0.1546,0.0,0.0,[],0.0,0.0,0.0
0.1411,0.195,0.4031,0.0,0.0,[],0.0,0.0,0.0
-0.1636,0.005,0.0526,0.0,0.0,[],0.0,0.0,0.0
