x,y,z,SaliencyScore,NormalizedScore,Labels,EEGScore,NormalizedEEG,NormalizedCombinedScore
0.3942,-0.1552,0.0325,0.0,0.0,[],0.0,0.0,0.0
-0.3085,-0.005,0.674,0.0,0.0,[],0.0,0.0,0.0
0.5547,-0.205,-0.138,0.0,0.0,[],0.0,0.0,0.0
-0.2637,0.005,0.2323,0.0,0.0,[],0.0,0.0,0.0
0.1755,0.1499,0.3383,0.0,0.0,[],0.0,0.0,0.0
-0.2891,-0.005,0.6557,0.0,0.0,[],0.0,0.0,0.0
-0.6079,0.005,0.5015,0.0,0.0,[],0.0,0.0,0.0
-0.1098,0.005,0.6705,0.0,0.0,[],0.0,0.0,0.0
-0.185,-0.005,0.4437,0.0,0.0,[],0.0,0.0,0.0
0.5152,-0.005,-0.0047,0.0,0.0,[],0.0,0.0,0.0
-0.2698,0.005,0.1278,0.0,0.0,[],0.0,0.0,0.0
-0.071,-0.005,0.5522,0.0,0.0,[],0.0,0.0,0.0
0.6919,0.005,-0.0171,0.0,0.0,[],0.0,0.0,0.0
0.3948,0.005,-0.2452,0.0,0.0,[],0.0,0.0,0.0
0.0017,0.205,0.0389,0.0,0.0,[],0.0,0.0,0.0
-0.3429,0.005,0.2333,0.0,0.0,[],0.0,0.0,0.0
0.2061,0.005,-0.4372,0.0,0.0,[],0.0,0.0,0.0
-0.2029,0.215,0.2936,0.5785813630041725,0.00787893710108146,"['Attention', 'Attention']",2.0,0.16666666666666666,0.007451591523814641
-0.0712,0.005,0.41,0.0,0.0,[],0.0,0.0,0.0
0.0448,0.005,0.4206,0.0,0.0,[],0.0,0.0,0.0
-0.6348,0.205,0.6021,0.0,0.0,[],0.0,0.0,0.0
0.2113,-0.005,0.6595,0.0,0.0,[],0.0,0.0,0.0
-0.1181,-0.005,-0.5176,0.0,0.0,[],0.0,0.0,0.0
0.0519,0.2,-0.4282,0.0,0.0,[],0.0,0.0,0.0
0.3799,-0.0991,0.0445,5.115438108484005,0.06966041023504231,"['Rejection', 'Rejection', 'Rejection', 'Rejection', 'Rejection', 'Rejection', 'Rejection', 'Rejection', 'Rejection', 'Rejection', 'Rejection', 'Rejection', 'Rejection', 'Rejection', 'Rejection', 'Rejection', 'Rejection', 'Rejection', 'Rejection', 'Attention', 'Attention']",-17.0,-0.08762886597938144,-0.006104262752555254
-0.0977,0.005,-0.0067,0.0,0.0,[],0.0,0.0,0.0
0.4957,-0.005,-0.0854,0.0,0.0,[],0.0,0.0,0.0
-0.4497,0.005,0.7099,0.0,0.0,[],0.0,0.0,0.0
-0.5496,0.205,0.3961,0.0,0.0,[],0.0,0.0,0.0
0.1679,0.215,-0.3055,0.0,0.0,[],0.0,0.0,0.0
-0.773,0.215,0.5518,0.0,0.0,[],0.0,0.0,0.0
-0.2623,0.205,0.5617,0.0,0.0,[],0.0,0.0,0.0
-0.0629,0.205,-0.2253,0.0,0.0,[],0.0,0.0,0.0
-0.5254,0.1218,0.3382,0.0,0.0,[],0.0,0.0,0.0
-0.0321,0.005,0.5162,0.0,0.0,[],0.0,0.0,0.0
-0.6452,0.005,0.7269,0.0,0.0,[],0.0,0.0,0.0
-0.6576,0.005,0.4038,0.0,0.0,[],0.0,0.0,0.0
-0.4694,-0.067,-0.0597,0.0,0.0,[],0.0,0.0,0.0
0.3012,0.005,-0.0781,0.0,0.0,[],0.0,0.0,0.0
-0.2586,-0.205,-0.2499,0.0,0.0,[],0.0,0.0,0.0
-0.6399,0.205,0.7449,0.0,0.0,[],0.0,0.0,0.0
-0.1001,0.005,-0.1543,0.0,0.0,[],0.0,0.0,0.0
0.6087,0.005,-0.1536,0.0,0.0,[],0.0,0.0,0.0
0.0877,-0.1456,0.5285,1.4582753824756607,0.01985833065020171,"['Rejection', 'Rejection', 'Rejection', 'Rejection', 'Rejection', 'Rejection']",-6.0,-0.030927835051546393,-0.0006141751747485065
-0.3633,0.205,0.5445,0.0,0.0,[],0.0,0.0,0.0
-0.4272,0.005,0.0391,0.0,0.0,[],0.0,0.0,0.0
0.0206,0.005,0.3094,5.1557719054242,0.0702096630618004,"['Rejection', 'Rejection', 'Rejection', 'Rejection', 'Rejection', 'Rejection', 'Rejection', 'Rejection', 'Rejection', 'Rejection', 'Rejection', 'Rejection', 'Rejection', 'Rejection', 'Rejection', 'Rejection', 'Rejection', 'Rejection', 'Rejection']",-19.0,-0.0979381443298969,-0.006876204114300039
-0.0402,0.005,-0.0748,0.0,0.0,[],0.0,0.0,0.0
0.0778,-0.005,0.7332,0.0,0.0,[],0.0,0.0,0.0
0.196,-0.121,-0.0638,0.0,0.0,[],0.0,0.0,0.0
-0.1074,-0.14,-0.5841,0.0,0.0,[],0.0,0.0,0.0
0.0121,0.005,0.3364,4.025730180806676,0.05482111403625068,"['Rejection', 'Rejection', 'Attention', 'Attention', 'Rejection', 'Rejection', 'Rejection', 'Rejection', 'Rejection', 'Rejection', 'Rejection', 'Rejection', 'Rejection']",-9.0,-0.04639175257731959,-0.0025432475583827634
-0.3251,0.215,0.3671,0.0,0.0,[],0.0,0.0,0.0
0.4646,0.005,-0.2834,0.0,0.0,[],0.0,0.0,0.0
-0.2961,0.205,0.3583,0.0,0.0,[],0.0,0.0,0.0
0.0117,0.205,0.1489,0.0,0.0,[],0.0,0.0,0.0
0.3163,0.0757,-0.2381,0.0,0.0,[],0.0,0.0,0.0
-0.5257,0.1502,0.3382,0.0,0.0,[],0.0,0.0,0.0
0.1113,0.215,0.0249,0.0,0.0,[],0.0,0.0,0.0
-0.7041,-0.005,0.3648,0.0,0.0,[],0.0,0.0,0.0
-0.0665,-0.005,0.4504,0.0,0.0,[],0.0,0.0,0.0
0.0023,0.205,-0.2,0.0,0.0,[],0.0,0.0,0.0
-0.321,-0.005,0.5629,0.0,0.0,[],0.0,0.0,0.0
-0.1409,0.005,0.2174,0.0,0.0,[],0.0,0.0,0.0
-0.5844,0.205,0.3631,0.0,0.0,[],0.0,0.0,0.0
-0.2845,0.005,0.7246,0.0,0.0,[],0.0,0.0,0.0
-0.7351,0.0874,0.3381,0.0,0.0,[],0.0,0.0,0.0
-0.477,-0.2006,0.54,0.0,0.0,[],0.0,0.0,0.0
-0.2188,-0.205,0.2038,0.0,0.0,[],0.0,0.0,0.0
0.1772,0.005,-0.572,0.0,0.0,[],0.0,0.0,0.0
0.2235,0.205,-0.2476,0.47844228094575797,0.006515274910509668,['Rejection'],-1.0,-0.005154639175257732,-3.358389129128695e-05
-0.1729,0.205,0.1196,0.0,0.0,[],0.0,0.0,0.0
0.3818,0.205,-0.3575,0.0,0.0,[],0.0,0.0,0.0
0.3119,0.1577,0.6246,0.0,0.0,[],0.0,0.0,0.0
0.0484,-0.205,0.5016,0.0,0.0,[],0.0,0.0,0.0
-0.4311,0.005,0.6877,0.0,0.0,[],0.0,0.0,0.0
-0.0932,0.205,-0.0048,0.0,0.0,[],0.0,0.0,0.0
-0.779,0.0429,0.574,0.0,0.0,[],0.0,0.0,0.0
-0.1909,-0.174,-0.4631,0.0,0.0,[],0.0,0.0,0.0
-0.1709,-0.0195,-0.4921,0.0,0.0,[],0.0,0.0,0.0
0.5004,0.005,-0.2548,0.0,0.0,[],0.0,0.0,0.0
0.0877,0.005,0.2034,2.4422809457579975,0.03325820564783424,"['Attention', 'Rejection', 'Rejection', 'Attention', 'Attention', 'Rejection', 'Attention', 'Rejection', 'Attention']",1.0,0.08333333333333333,0.015727157110358787
-0.0671,-0.1577,0.7422,0.0,0.0,[],0.0,0.0,0.0
0.1406,0.1922,0.0165,0.0,0.0,[],0.0,0.0,0.0
-0.267,-0.1406,-0.3529,0.0,0.0,[],0.0,0.0,0.0
-0.2929,0.005,-0.2773,0.0,0.0,[],0.0,0.0,0.0
-0.338,0.1348,0.7421,0.7301808066759389,0.009943370139585976,"['Rejection', 'Rejection', 'Rejection']",-3.0,-0.015463917525773196,-0.00015376345576679346
-0.0947,0.215,0.6627,0.0,0.0,[],0.0,0.0,0.0
0.2907,0.205,-0.5196,0.0,0.0,[],0.0,0.0,0.0
-0.1022,-0.005,-0.0881,0.0,0.0,[],0.0,0.0,0.0
-0.0659,0.205,0.6234,0.0,0.0,[],0.0,0.0,0.0
-0.569,0.205,0.5363,0.0,0.0,[],0.0,0.0,0.0
0.6765,-0.005,-0.2636,0.0,0.0,[],0.0,0.0,0.0
-0.4369,-0.205,0.7342,0.0,0.0,[],0.0,0.0,0.0
-0.6988,0.1729,0.7421,0.0,0.0,[],0.0,0.0,0.0
-0.2502,0.205,0.229,0.0,0.0,[],0.0,0.0,0.0
-0.779,0.0011,0.5715,0.25382475660639775,0.003456504858046553,['Rejection'],-1.0,-0.005154639175257732,-1.781703535075543e-05
0.0993,-0.005,0.4631,0.0,0.0,[],0.0,0.0,0.0
0.2782,0.215,0.5496,0.0,0.0,[],0.0,0.0,0.0
-0.1839,0.005,-0.3156,1.1752433936022253,0.016004090986571715,"['Rejection', 'Rejection', 'Rejection', 'Rejection', 'Rejection']",-5.0,-0.02577319587628866,-0.0004124765718188586
0.2303,0.005,-0.5013,0.0,0.0,[],0.0,0.0,0.0
-0.2079,0.1231,-0.0517,0.0,0.0,[],0.0,0.0,0.0
0.0034,-0.005,-0.4403,0.0,0.0,[],0.0,0.0,0.0
0.0161,-0.005,-0.445,0.0,0.0,[],0.0,0.0,0.0
0.4999,-0.1451,0.0739,0.0,0.0,[],0.0,0.0,0.0
-0.2152,0.205,0.6979,0.0,0.0,[],0.0,0.0,0.0
0.5525,0.005,-0.0041,0.0,0.0,[],0.0,0.0,0.0
-0.3762,0.005,0.2697,0.0,0.0,[],0.0,0.0,0.0
0.4036,-0.005,-0.3499,0.0,0.0,[],0.0,0.0,0.0
-0.477,-0.16,0.479,0.0,0.0,[],0.0,0.0,0.0
-0.5363,0.005,0.6778,0.0,0.0,[],0.0,0.0,0.0
-0.0635,-0.005,-0.1332,0.0,0.0,[],0.0,0.0,0.0
-0.3902,0.082,0.2123,0.2517385257301808,0.0034280952290763078,['Attention'],1.0,0.08333333333333333,0.0016210794060221756
-0.4559,0.005,0.0677,0.0,0.0,[],0.0,0.0,0.0
-0.6754,-0.005,0.3476,0.0,0.0,[],0.0,0.0,0.0
0.2427,0.0324,0.7422,0.0,0.0,[],0.0,0.0,0.0
-0.1812,0.005,-0.4308,0.0,0.0,[],0.0,0.0,0.0
-0.1115,-0.205,0.0915,0.0,0.0,[],0.0,0.0,0.0
-0.2433,0.215,0.5304,0.0,0.0,[],0.0,0.0,0.0
